plácané	škádlené údery
plácaní	škádlení údery
plácaný	škádlený údery
plácat	tlachat hovor.
plácati	tlachati hovor.
plácačka	zbraň na mouchy
plácačky	zbraně na mouchy
plácl	poškádlil úderem
plácla	poškádlila úderem
plácli	poškádlili úderem
pláclo	poškádlilo úderem
plácly	poškádlily úderem
plácne	poškádlí úderem
plácnou	poškádlí úderem (oni)
plácnout	poškádlit úderem
plácnouti	poškádliti úderem
plácnul	poškádlil úderem
plácnula	poškádlila úderem
plácnuli	poškádlili úderem
plácnulo	poškádlilo úderem
plácnuly	poškádlily úderem
plácnut	poškádlen úderem
plácnuta	poškádlena úderem
plácnuti	poškádleni úderem
plácnuto	poškádleno úderem
plácnuty	poškádleny úderem
plácnutá	poškádlená úderem
plácnuté	poškádlené úderem
plácnutí	laškovný úder
plácnutý	poškádlený úderem
plácá	tlachá hovor.
plácán	škádlen údery
plácána	škádlena údery
plácáni	škádleni údery
plácáno	škádleno údery
plácány	škádleny údery
plácání	tlachání hovor.
pláně	plané ovocné stromy
plástev	včelí dílo
plástve	včelí díla
plátna	obrazy
plátno	obraz
pláč	lkaní
pláče	lkaní množ.
pláň	planý ovocný strom
pláňka	prkénko v plotu
pláňky	prkénka v plotu
pláštníci	příbuzní pásovců
pláštník	příbuzný pásovce
plémě	rasa kniž.
plíseň	houba kazící chléb
plíska	cizopasník brusinkek
plísky	cizopasníci brusinek
plísni	kárej!
plísnil	káral
plísnila	kárala
plísnili	kárali
plísnilo	káralo
plísnily	káraly
plísnit	kárat
plísniti	kárati
plísní	kárá
plísně	houby kazící chléb
plísněn	kárán
plísněna	kárána
plísněni	káráni
plísněno	káráno
plísněny	kárány
plísněná	káráná
plísněné	káráné
plísnění	kárání
plísněný	káráný
plít	ničit koukol
plíti	ničiti koukol
plíveň	perna
plívně	perny
plútos	bůh podsvětí
plýtvají	mrhají, hýří
plýtval	mrhal, hýřil
plýtvala	mrhala, hýřila
plýtvali	mrhali, hýřili
plýtvalo	mrhalo, hýřilo
plýtvaly	mrhaly, hýřily
plýtvat	mrhat, hýřit
plýtvati	mrhati, hýřiti
plýtvavá	opak šetrná
plýtvavé	opak šetrné
plýtvaví	opak šetrní
plýtvavý	opak šetrný
plýtvavě	opak šetrně
plýtvá	mrhá, hýří
plýtvání	mrhání, hýření
plši	polní savci
plší	častý u plchů
plť	velký vor
plž	měkkýš
plžatka	houba příbuzná šťavnatce
plžatky	houby příbuzné šťavnatce
plži	měkkýši
plžíci	slimáci žlutí
plžík	slimák žlutý
pna	on se pne (přechodník)
png	formát ukládání obrázků
pni	imperativ od pnout
pnouc	ona se pne (přechodník)
pnouce	oni se pnou (přechodník)
pnoucí	popínavý
pnout	růst do výše
pnouti	růsti do výše
pnp	druh uspořádání tranzistoru
pnul	pjal
pnula	pjala
pnuli	pjali
pnulo	pjalo
pnuly	pjaly
pnutí	vnitřní mechanické napětí
poamuří	okolí řeky Amur
poaro	čtení jména Poirot (detektivky)
pobaltí	okolí Baltského moře
pobečví	okolí Bečvy
pobije	násilně zhubí
pobijou	násilně zhubí (oni)
pobijí	násilně zhubí (oni)
pobil	násilně zhubil
pobila	násilně zhubila
pobili	násilně zhubili
pobilo	násilně zhubilo
pobily	násilně zhubily
pobit	pokryt zatlučenými prvky
pobita	pokryta zatlučenými prvky
pobiti	násilně vyhubeni
pobito	pokryto zatlučenými prvky
pobity	pokryty zatlučenými prvky
pobití	násilné vyhubení
poblíž	nedaleko
pobobří	okolí řeky Bobr
pobočníci	adjuntatni
pobočník	adjuntant
pobuda	obtížný tulák
pobudou	oni prodlí
pobudu	prodlí
pobuží	okolí řeky Bug
pobydou	oni prodlí hovor.
pobydu	prodlí hovor.
pobyl	prodlel
pobyla	prodlela
pobyli	prodleli
pobylo	prodlelo
pobyly	prodlely
pobyt	trvalý ???, bydliště
pobyty	trvalé ???, bydliště množ.
pobytá	pokrytá zatlučenými prvky
pobyté	pokryté zatlučenými prvky
pobytí	prodlení, přítomnost
pobytý	pokrytý zatlučenými prvky
pobídka	výzva
pobídky	výzvy
pobíliní	okolí říčky Bíliny
pobít	násilně zhubit
pobíti	násilně zhubiti
pobýt	prodlít
pobýti	prodlíti
pobývají	dlí oni
pobýval	dlel
pobývala	dlela
pobývali	dleli
pobývalo	dlelo
pobývaly	dlely
pobývat	dlít
pobývati	dlíti
pobývá	dlí
pobývání	dlení
poběda	vůz GAZ M-20
pobědy	vozy GAZ M-20
pocel	polibek básnicky
pocely	polibky básnicky
pocení	činnost v sauně
pocestná	pěší cestovatelka
pocestné	pěší cestovatelky
pocestní	pěší cestovatelé
pocestný	pěší cestovatel
pochod	pěší přesun
pochodem	pěším přesunem
pochodeň	louč
pochodně	louče
pochody	pěší přesuny
pochop	druh motáka
pochopen	objasněn
pochopena	objasněna
pochopeno	objasněno
pochopeny	objasněny
pochopení	objasnění
pochopi	druh motáka množ.
pochopil	nabyl porozumění
pochopila	nabyla porozumění
pochopili	nabyli porozumění
pochopilo	nabylo porozumění
pochopily	nabyly porozumění
pochopit	nabýt porozumění
pochopiti	nabýti porozumění
pochopové	druh motáka množ.
pochopí	nabude porozumění
pochva	vagina
pochvy	vaginy
pochyby	nejistota
poco	mírné zrychlení (hudba)
podbití	upevnění hřebíky (střecha)
poddajná	pružná, ohebná, nepevná
poddajné	pružné, ohebné, nepevné
poddajní	ovlivnitelní, poslušní, lokajští
poddajný	pružný, ohebný, nepevný
poddajně	pružně, ohebně, nepevně
podejde	využije podchod
podejdou	využijí podchod
podejit	minut chůzi ze zdola
podejita	minuta chůzi ze zdola
podejito	minuto chůzi ze zdola
podejity	minuty chůzi ze zdola
podejitá	minutá chůzí ze zdola
podejité	minuté chůzí ze zdola
podejití	využití podchodu
podejitý	minutý chůzí ze zdola
podejít	využít podchod
podejítí	využíti podchod
podesní	okolí řeky Desné
podesta	rovná část schodiště
podesty	rovné části schodiště
podešel	využil podchod
podešla	využila podchod
podešli	využili podchod
podešlo	využilo podchod
podešly	využily podchod
podfuk	podvod
podfuky	podvody
podia	jeviště množ.
podium	jeviště
podjede	mine tunelem
podjedou	minou tunelem
podjel	minul tunelem
podjela	minula tunelem
podjeli	minuli tunelem
podjelo	minulo tunelem
podjely	minuly tunelem
podjet	minut spodem
podjeta	minuta spodem
podjeti	minuti spodem
podjeto	minuto spodem
podjety	minuty spodem
podjetá	minutá spodem
podjeté	minuté spodem
podjetí	minutí spodem
podjetý	minutý spodem
podjezd	mimoúrovň. křížení
podjezdy	mimoúrovň. křížení množ.
podkop	tunel při obléhání
podkopy	tunely při obléhání
podkroví	půdní vestavba
podle	perfidně
podlehl	byl poražen
podlehla	byl poražena
podlehli	byl poraženi
podlehlo	byl poraženo
podlehly	byl poraženy
podlehne	bude poražen
podlehnou	budou poraženi
podlehnout	být poražen
podlesí	kraj mezi Polskem a Běloruskem
podlost	perfidnost
podlá	perfidní
podlé	perfidní
podlézal	jednal servilně
podlézat	jednat servilně hovor.
podlézati	jednati servilně hovor.
podlézá	jedná servilně
podlí	perfidní
podlý	perfidní
podmet	akrobatický prvek
podmety	akrobatické prvky
podmolí	vinařská obec na Znojemsku
podmáslí	mléčný výrobek
podmět	větný člen
podmětná	vyjádřená podmětem
podmětné	vyjádřené podmětem
podmětný	vyjádřený podmětem
podmětně	pomocí podmětu
podměty	větné členy
podnes	stále (delší dobu)
podnik	firma
podnikají	jsou OSVČ
podnikal	byl OSVČ
podnikala	byla OSVČ
podnikali	byli OSVČ
podnikalo	bylo OSVČ
podnikaly	byly OSVČ
podnikat	být OSVČ
podnikati	býti OSVČ
podniky	firmy
podniká	je OSVČ
podnos	tác
podnosy	tácy
podnož	rostlina pod roub
podnože	rostliny pod rouby
podnět	iniciativa
podnětná	inspirativní (on)
podnětné	inspirativní (on)
podnětní	inspirativní (on)
podnětný	inspirativní (on)
podnětně	inspirativně
podněty	iniciativy
podoba	vzezření
podobná	odlišná jen nepatrně
podobné	odlišné jen nepatrně
podobní	odlišní jen nepatrně
podobný	odlišný jen nepatrně
podobně	jen málo odlišně
podoby	vzezření množ.
podolí	pražská čtvrť
podomní	pochůzkový (prodejce)
podoní	okolí Donu
podpora	sociální dávka
podpory	sociální dávky
podpůrná	pomocná, doplňková
podpůrné	pomocné, doplňkové
podpůrní	pomocní, doplňkoví
podpůrný	pomocný, doplňkový
podpůrně	pomocně, doplňkově
podraz	zrada
podrazil	zradil expr.
podrazila	zradila expr.
podrazili	zradili expr.
podrazilo	zradilo expr.
podrazily	zradily expr.
podrazit	zradit expr.
podraziti	zraditi expr.
podrazy	zrady
podrazák	notorický zrádce expr.
podrazí	zradí expr.
podražen	zrazen expr.
podražena	zrazena expr.
podraženi	zrazeni expr.
podraženo	zrazeno expr.
podraženy	zrazeny expr.
podražená	zrazená expr.
podražené	zrazené expr.
podražení	zrazení expr.
podražený	zrazený expr.
podroben	zotročen, podmaněn
podrobil	podmanil si
podrobit	podmanit si
podrobiti	podmaniti si
podrobná	detailní (ona)
podrobné	detailní (ono)
podrobní	detailní (oni)
podrobný	detailní (on)
podrobí	podmaní si
podráví	okolí Drávy
podrážel	zrazoval expr.
podrážen	zrazován expr.
podrážet	zrazovat expr.
podrážeti	zrazovati expr.
podrážka	spodek boty
podrážky	spodky bot
podráží	zrazuje expr.
podueří	okolí řeky Duero
podunají	okolí Dunaje
podvede	lstivě oklame pro zisk
podveden	oklamán malverzantem
podvedl	lstivě oklamal pro zisk
podvedla	lstivě oklamala pro zisk
podvedli	lstivě oklamali pro zisk
podvedlo	lstivě oklamalo pro zisk
podvedly	lstivě oklamaly pro zisk
podvedou	lstivě oklamou pro zisk
podvod	tunelářův čin
podvodná	nekalá, nezákoná
podvodné	nekalé, nezákonné
podvodní	nekalí, nezákonní
podvodný	nekalý, nezákoné
podvodně	nekale, nezákonně
podvody	tunelářovi činy
podvozek	spodek auta
podvozky	spodky aut
podvádí	je malverzantem
podváděl	lstivě klamal pro zisk
podvádět	být malverzantem
podváděti	býti malverzantem
podvést	lstivě oklamat pro zisk
podvésti	lstivě oklamati pro zisk
podvůdek	malý podvod
podvůdky	malé podvody
podyjská	typická pro okolí Dyje
podyjské	typické pro okolí Dyje
podyjský	typický pro okolí Dyje
podyjí	okolí Dyje
podzemní	půdní
podzim	jeseň
podzimy	jeseně
podzol	druh půdy
podzoly	druhy půdy
podání	první úder v tenise
podél	souběžně
podélná	souběžná
podélné	souběžné
podélní	souběžní
podélný	souběžný
podélně	souběžně
podíl	poměr, provize
podílel	účastnil se, přispíval
podílela	účastnila se, přispívala
podíleli	účastnili se, přispívali
podílelo	účastnilo se, přispívalo
podílely	účastnily se, přispívaly
podílet	účástnit se, přispívat
podíleti	účástniti se, přispívati
podílnící	akcionáři, partneři
podílník	akcionář, partner
podíly	poměry, provize
podílí	účastní se, přispívá
poděs	zmatkář hovor.
poděsi	zmatkáři hovor.
poděsova	zmatkářova hovor.
poděsovi	zmatkářovi hovor.
poděsovo	zmatkářovo hovor.
poděsovy	zmatkářovy hovor.
poděsové	zmatkáři hovor.
poděsův	zmatkářův hovor.
poe	USA spisovatel hororů
poebří	okolí řeky Ebro
poem	symfonická báseň
poembí	okolí řeky Emby
poemy	symfonické básně
poeta	básník
poetova	básníkova
poetovi	básníkovi
poetovo	básníkovo
poetovy	básníkovy
poetové	básníci
poetův	básníkův
poeufratí	okolí Eufratu
poezie	verše
poganží	okolí Gangy
pogodin	Nikolaj Fjodorovič ???, spisovatel
pohan	nevěřící
pohana	potupa
pohani	nevěřící
pohanina	sasanka nářeč.
pohaniny	sasanky nářeč.
pohany	potupy
pohané	nevěřicí
pohladil	dlaní lehce přejede
pohladit	dlaní lehce přejet
pohladiti	dlaní lehce přejeti
pohladí	dlaní lehce přejede
pohlavek	fyzický trest
pohlavky	fyzické tresty
pohlavní	venerický
pohlaví	přirození
pohled	projekce (v plánu)
pohledná	tělesně hezká
pohledné	tělesně hezké
pohlední	tělesně hezcí
pohledný	tělesně hezký
pohledně	pěkně, hezky
pohledy	projekce (v plánech)
pohne	přemístí, dojme
pohnou	přemístí, dojmou
pohnout	přemístit, dojmout
pohnouti	přemístiti, dojmouti
pohnul	přemístil, dojal
pohnula	přemístila, dojala
pohnuli	přemístili, dojali
pohnulo	přemístilo, dojalo
pohnuly	přemístily, dojaly
pohnut	dojat, přemístěn
pohnuta	dojata, přemístěna
pohnuti	dojati, přemístěni
pohnuto	dojato, přemístěno
pohnuty	dojaty, přemístěny
pohnutá	dojemná, přemístěná, hektická
pohnuté	dojemné, přemístěné, hektické
pohnutí	přemístění, dojmutí
pohnutý	dojemný, přemístěný, hektický
pohoda	hezké počasí
pohodil	nedbale upustil
pohodila	nedbale upustila
pohodili	nedbale upustili
pohodilo	nedbale upustilo
pohodily	nedbale upustily
pohodit	nedbale upustit
pohoditi	nedbale upustiti
pohodná	žena rasova
pohodného	rasovo
pohodní	rasi
pohodný	ras
pohodných	patřící rasům
pohody	hezké počasí množ.
pohodí	nedbale upustí
pohoršen	zaujat nemravností
pohoršena	zaujata nemravností
pohoršeni	zaujati nemravností
pohoršeno	zaujato nemravností
pohoršeny	zaujaty nemravností
pohoršená	zaujatá nemravností
pohoršené	zaujaté nemravností
pohoršení	zaujetí nemravností
pohoršený	zaujatý nemravností
pohoršil	zaujal nemravností
pohoršila	zaujala nemravností
pohoršili	zaujali nemravností
pohoršilo	zaujalo nemravností
pohoršily	zaujaly nemravností
pohoršit	zaujmout nemravností
pohoršiti	zaujmouti nemravností
pohorší	zaujme nemravností
pohozen	nedbale upuštěn
pohozena	nedbale upuštěna
pohozeno	nedbale upuštěno
pohozeny	nedbale upuštěny
pohozená	nedbale upuštěná
pohozené	nedbale upuštěné
pohození	nedbalé upuštění
pohozený	nedbale upuštěný
pohoří	skupina hor
pohrobci	polosirotci od narození
pohrobek	polosirotek od narození
pohár	číše
poháry	číše množ.
pohůrka	část Českých Budějovic
poilmí	okolí řeky Ilm
poilí	okolí řeky Ili
poinní	okolí řeky Inn
pointa	vtipné rozuzlení
pointy	vtipná rozuzlení
poiní	okolí řeky Iny
poirot	Hercule ??? (detektivky)
poiroti	jmenovci detektiva (A. Christie)
poirštil	přizpůsobil irštině
poirštit	přizpůsobit irštině
poirští	přizpůsobí irštině
poirštěn	přizpůsoben irštině
pojají	okolí řeky Jaja
pojaní	okolí řeky Jany
pojde	uhyne
pojdou	uhynou
pojede	futurum od jede
pojedu	futurum od jedu
pojil	vázal
pojila	vázala
pojili	vázali
pojilo	vázalo
pojily	vázaly
pojit	vázat
pojiti	vázati
pojití	úhyn
pojiva	výplňová hmota
pojivo	výplňová hmota
pojizeří	okolí Jizery
pojí	váže
pojít	uhynout
pojíti	uhynouti
pokamí	okolí řeky Kamy
pokazil	zhoršil, porouchal
pokazila	zhoršila, porouchala
pokazili	zhoršili, porouchali
pokazilo	zhoršilo, porouchalo
pokazily	zhoršily, porouchaly
pokazit	zhoršit, porouchat
pokaziti	zhoršiti, porouchati
pokazí	zhorší, porouchá
pokažen	zhoršen, porouchán
pokažena	zhoršena, porouchána
pokaženo	zhoršeno, poroucháno
pokaženy	zhoršeny, porouchány
pokažená	zhoršená, porouchaná
pokažené	zhoršené, porouchané
pokažení	zhoršení, porucha
pokažený	zhoršený, porouchaný
pokec	rozhovor hovor.
pokecají	promluví si (oni) hovor.
pokecal	promluvil si hovor.
pokecala	promluvila si hovor.
pokecali	promluvili si hovor.
pokecalo	promluvilo si hovor.
pokecaly	promluvily si hovor.
pokecaná	pokrytá stříkanci hovor.
pokecané	pokryté stříkanci hovor.
pokecaní	pokrytí stříkanci hovor.
pokecaný	pokrytý stříkanci hovor.
pokecat	promluvit si hovor.
pokecati	promluviti si hovor.
pokecy	rozhovory hovor.
pokecá	promluví si hovor.
pokecán	pokryt stříkanci hovor.
pokecána	pokryta stříkanci hovor.
pokecáni	pokryti stříkanci hovor.
pokecáno	pokryto stříkanci hovor.
pokecány	pokryty stříkanci hovor.
pokecání	rozhovor hovor.
pokemon	japonská videoherní bytost
pokemoni	japonské videoherní bytosti
pokemony	japonská karetní hra
poker	hazardní karetní hra
pokerová	určená k hazardní karetní hře
pokerové	určené k hazardní karetní hře
pokeroví	určení k hazardní karetní hře
pokerový	určený k hazardní karetní hře
pokery	čtyři karty téhož čísla množ.
poketí	okolí řeky Keť
pokijí	okolí řeky Kija
poklad	ukryté jmění
pokladní	žena u kasy
poklady	ukrytá jmění
pokleslá	upadlá (obrazně)
pokleslé	upadlé (obrazně)
pokleslí	upadlí (obrazně)
pokleslý	upadlý (obrazně)
poklice	víko na hrnec
poklop	víko
poklopy	víka
pokládají	instalují dlažbu
pokládal	instaloval dlažbu
pokládala	instalovala dlažbu
pokládali	instalovali dlažbu
pokládalo	instalovalo dlažbu
pokládaly	instalovaly dlažbu
pokládaná	považovaná za něco
pokládané	považované za něco
pokládaní	považovaní za něco
pokládaný	považovaný za něco
pokládat	instalovat dlažbu
pokládati	instalovat dlažbu
pokládka	instalace dlažby
pokládky	instalace dlažby množ.
pokládá	instaluje dlažbu
pokládán	považován za něco
pokládána	považována za něco
pokládáni	považováni za něco
pokládáno	považováno za něco
pokládány	považovány za něco
pokládání	instalování dlažby
pokoj	část bytu
pokoje	části bytu
pokojná	klidná
pokojné	klidné
pokojní	klidní
pokojný	klidný
pokojně	klidně
pokolení	generace
pokondí	okolí řeky Kondy
pokonží	okolí Konga
pokos	nasečená tráva
pokost	malířský lak
pokosty	malířské laky
pokosy	nasečená tráva množ.
